,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss,#Tasks before failure
133,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.779,0.779,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.2165331382015197,1.0,1.0,114.0,108.68228242900732,0.12204962197909912,6.0,0.9476815435399603,0
134,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.794,0.794,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21013313820151966,1.0,1.0,114.0,373.87137131177843,0.15136492765659043,4.0,0.9894143872659259,0
135,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.814,0.814,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21093313820151968,1.0,1.0,114.0,197.93878604643766,0.1499536257927558,4.0,0.9801920172032719,0
136,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.725,0.725,0.0,0.0,0.0,0.0,50.0,198.0,0.0,0.0,0.2276451609935425,1.0,1.0,114.0,2399.6276521905424,0.06538507024453437,13.0,0.9946116840747486,0
137,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.827,0.827,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.2146131382015197,1.0,1.0,114.0,3152.181262639122,0.10992672098795853,7.0,0.9977842360352086,0
138,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21700698435536583,1.0,1.0,114.0,78.22369331234037,0.11517480990834011,6.0,0.928761138771851,0
139,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21637313820151968,1.0,1.0,114.0,42397.27147626722,0.091493737252563,9.0,0.9997877672408658,0
140,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.742,0.742,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21854544589382738,1.0,1.0,114.0,5997.46904944104,0.07612172255059779,11.0,0.9981692507842703,0
141,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.804,0.804,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21301313820151974,1.0,1.0,114.0,37.474492681860504,0.13368826820730614,5.0,0.8822822902806479,0
142,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.774,0.774,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21189313820151973,1.0,1.0,114.0,117.8881669394982,0.1322728380807834,5.0,0.959312600028759,0
143,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.759,0.759,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21808390743228892,1.0,1.0,114.0,263.7846809166139,0.09503078850922202,8.0,0.970564934075683,0
144,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.798,0.798,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2122131382015197,1.0,1.0,114.0,1074.9760300860873,0.13064852091469223,5.0,0.9953702676164012,0
145,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.789,0.789,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21381313820151968,1.0,1.0,114.0,57.36289331646522,0.1569271071367946,4.0,0.9348140254832688,0
146,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.796,0.796,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21269313820151967,1.0,1.0,114.0,6005.508934375268,0.11945556220661312,6.0,0.9990019144834518,0
147,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.823,0.823,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2110931382015197,1.0,1.0,114.0,23.00590929993741,0.15356773531426746,4.0,0.8518842688992786,0
