,Configuration,#Tasks before failure,RiskThreshold,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss
409,DHE,3,0.6,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.872,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
410,DHE,5,0.6,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.949,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
411,DHE,10,0.6,19.0,254.0,17.0,41.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,230.39999999999998,0.5333333333333333,1.5,0.9935316946959897
412,DHE,2,0.6,49.0,168.0,3.0,49.0,334.0,0.0,0.0,33.0,26.0,9.0,14.0,4.0,9.0,23.0,59.0,0.0,0.922,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,26.0,33.0,59.0,1826988797074363.2,0.031835165295323375,26.711804861804858,0.9999999999999853
413,DHE,3,0.6,49.0,148.0,1.0,36.0,309.0,0.0,0.0,39.0,29.0,10.0,15.0,9.0,19.0,15.0,68.0,0.0,0.879,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,29.0,39.0,68.0,1.62728387061515e+24,0.02785884850092863,29.895238095238092,1.0
414,DHE,5,0.6,49.0,142.0,2.0,47.0,285.0,0.0,0.0,40.0,31.0,10.0,17.0,12.0,20.0,12.0,71.0,0.0,0.862,0.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380281690140845,31.0,40.0,71.0,2.0248121355141422e+33,0.025204788909892882,33.4,1.0
415,DHE,10,0.6,49.0,136.0,3.0,60.0,259.0,0.0,0.0,48.0,26.0,10.0,24.0,14.0,18.0,8.0,74.0,0.0,0.866,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35135135135135137,26.0,48.0,74.0,1.8624821205292172e+43,0.0228310502283105,37.300000000000004,1.0
416,DHE,2,0.6,99.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.946,0.946,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
417,DHE,3,0.6,99.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.915,0.915,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
418,DHE,5,0.6,99.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.901,0.901,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
419,DHE,10,0.6,99.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
420,DHE,2,0.6,249.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.879,0.879,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
421,DHE,3,0.6,249.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.888,0.888,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
422,DHE,5,0.6,249.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.92,0.92,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
423,DHE,10,0.6,249.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.948,0.948,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
424,DHE,2,0.6,499.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.894,0.894,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
425,DHE,3,0.6,499.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.916,0.916,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
426,DHE,5,0.6,499.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.921,0.921,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
427,DHE,10,0.6,499.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
428,DHE,2,0.6,999.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.923,0.923,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
429,DHE,3,0.6,999.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.866,0.866,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
430,DHE,5,0.6,999.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.922,0.922,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
431,DHE,10,0.6,999.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.865,0.865,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
432,DHE,2,0.7,19.0,254.0,15.0,43.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.898,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,59.733333333333334,0.5333333333333333,1.5,0.9755035383777899
433,DHE,3,0.7,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.899,0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
434,DHE,5,0.7,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.888,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
435,DHE,10,0.7,19.0,254.0,17.0,41.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.943,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,230.39999999999998,0.5333333333333333,1.5,0.9935316946959897
436,DHE,2,0.7,49.0,168.0,3.0,49.0,334.0,0.0,0.0,33.0,26.0,9.0,14.0,4.0,9.0,23.0,59.0,0.0,0.898,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,26.0,33.0,59.0,1826988797074363.2,0.031835165295323375,26.711804861804858,0.9999999999999853
437,DHE,3,0.7,49.0,148.0,1.0,36.0,309.0,0.0,0.0,39.0,29.0,10.0,15.0,9.0,19.0,15.0,68.0,0.0,0.864,0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,29.0,39.0,68.0,1.62728387061515e+24,0.02785884850092863,29.895238095238092,1.0
438,DHE,5,0.7,49.0,142.0,2.0,47.0,285.0,0.0,0.0,40.0,31.0,10.0,17.0,12.0,20.0,12.0,71.0,0.0,0.943,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380281690140845,31.0,40.0,71.0,2.0248121355141422e+33,0.025204788909892882,33.4,1.0
439,DHE,10,0.7,49.0,136.0,3.0,60.0,259.0,0.0,0.0,48.0,26.0,10.0,24.0,14.0,18.0,8.0,74.0,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35135135135135137,26.0,48.0,74.0,1.8624821205292172e+43,0.0228310502283105,37.300000000000004,1.0
440,DHE,2,0.7,99.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.884,0.884,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
441,DHE,3,0.7,99.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.888,0.888,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
442,DHE,5,0.7,99.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.915,0.915,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
443,DHE,10,0.7,99.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.921,0.921,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
444,DHE,2,0.7,249.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.921,0.921,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
445,DHE,3,0.7,249.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.882,0.882,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
446,DHE,5,0.7,249.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.938,0.938,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
447,DHE,10,0.7,249.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.903,0.903,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
448,DHE,2,0.7,499.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.896,0.896,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
449,DHE,3,0.7,499.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.897,0.897,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
450,DHE,5,0.7,499.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.919,0.919,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
451,DHE,10,0.7,499.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.871,0.871,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
452,DHE,2,0.7,999.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.916,0.916,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
453,DHE,3,0.7,999.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.902,0.902,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
454,DHE,5,0.7,999.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.872,0.872,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
455,DHE,10,0.7,999.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.911,0.911,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
456,DHE,2,0.8,19.0,254.0,15.0,43.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.882,0.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,59.733333333333334,0.5333333333333333,1.5,0.9755035383777899
457,DHE,3,0.8,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
458,DHE,5,0.8,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.918,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
459,DHE,10,0.8,19.0,254.0,17.0,41.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.945,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,230.39999999999998,0.5333333333333333,1.5,0.9935316946959897
460,DHE,2,0.8,49.0,168.0,3.0,49.0,334.0,0.0,0.0,33.0,26.0,9.0,14.0,4.0,9.0,23.0,59.0,0.0,0.932,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,26.0,33.0,59.0,1826988797074363.2,0.031835165295323375,26.711804861804858,0.9999999999999853
461,DHE,3,0.8,49.0,148.0,1.0,36.0,309.0,0.0,0.0,39.0,29.0,10.0,15.0,9.0,19.0,15.0,68.0,0.0,0.949,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,29.0,39.0,68.0,1.62728387061515e+24,0.02785884850092863,29.895238095238092,1.0
462,DHE,5,0.8,49.0,142.0,2.0,47.0,285.0,0.0,0.0,40.0,31.0,10.0,17.0,12.0,20.0,12.0,71.0,0.0,0.934,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380281690140845,31.0,40.0,71.0,2.0248121355141422e+33,0.025204788909892882,33.4,1.0
463,DHE,10,0.8,49.0,136.0,3.0,60.0,259.0,0.0,0.0,48.0,26.0,10.0,24.0,14.0,18.0,8.0,74.0,0.0,0.936,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35135135135135137,26.0,48.0,74.0,1.8624821205292172e+43,0.0228310502283105,37.300000000000004,1.0
464,DHE,2,0.8,99.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.916,0.916,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
465,DHE,3,0.8,99.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.887,0.887,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
466,DHE,5,0.8,99.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.867,0.867,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
467,DHE,10,0.8,99.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.855,0.855,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
468,DHE,2,0.8,249.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.936,0.936,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
469,DHE,3,0.8,249.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
470,DHE,5,0.8,249.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.915,0.915,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
471,DHE,10,0.8,249.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.857,0.857,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
472,DHE,2,0.8,499.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.878,0.878,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
473,DHE,3,0.8,499.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.867,0.867,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
474,DHE,5,0.8,499.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.888,0.888,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
475,DHE,10,0.8,499.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.862,0.862,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
476,DHE,2,0.8,999.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.915,0.915,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
477,DHE,3,0.8,999.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.912,0.912,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
478,DHE,5,0.8,999.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.936,0.936,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
479,DHE,10,0.8,999.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.862,0.862,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
480,HHE,2,0.5,19.0,294.0,95.0,74.0,469.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,6.0,33.15789473684211,0.21052631578947367,4.75,0.8746962860118015
481,HHE,3,0.5,19.0,289.0,86.0,75.0,467.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.872,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,139.47169811320757,0.22641509433962267,3.75,0.9738168165201068
482,HHE,5,0.5,19.0,289.0,86.0,78.0,464.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.949,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,760.7547169811322,0.22641509433962267,3.75,0.9950948634891255
483,HHE,10,0.5,19.0,289.0,87.0,78.0,463.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,7.0,0.0,0.916,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,2738.716981132076,0.22641509433962267,3.75,0.9986326179947472
484,HHE,2,0.5,49.0,285.0,87.0,210.0,323.0,0.0,10.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,12.0,0.0,0.867,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1.0,12.0,1093.8198429477497,0.09302325581395349,10.75,0.9902677046013572
485,HHE,3,0.5,49.0,227.0,0.0,351.0,153.0,0.0,23.0,11.0,9.0,3.0,7.0,27.0,0.0,6.0,43.0,0.0,0.884,0.884,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.7906976744186046,9.0,11.0,43.0,1.2914519523290394e+18,0.030116751302125773,31.454112554112555,1.0
486,HHE,5,0.5,49.0,252.0,47.0,318.0,189.0,0.0,20.0,5.0,4.0,4.0,3.0,20.0,0.0,2.0,29.0,0.0,0.897,0.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,4.0,5.0,29.0,1.5385490564907272e+16,0.045454545454545456,21.0,0.9999999999999987
487,HHE,10,0.5,49.0,231.0,23.0,347.0,142.0,0.0,24.0,8.0,8.0,6.0,7.0,24.0,0.0,3.0,40.0,0.0,0.867,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,8.0,40.0,2.0282906189536269e+24,0.037383177570093455,23.75,1.0
488,HHE,2,0.5,99.0,270.0,74.0,516.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,20.0,1.0,22.0,0.0,0.898,0.898,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.045454545454545456,1.0,1.0,22.0,46908.21621458073,0.056338028169014086,17.75,0.999621744602576
489,HHE,3,0.5,99.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,3.0,0.0,184.0,1.0,188.0,0.0,0.878,0.878,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
490,HHE,5,0.5,99.0,34.0,4.0,114.0,0.0,0.0,93.0,24.0,40.0,16.0,35.0,0.0,97.0,9.0,157.0,0.0,0.928,0.928,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.12738853503184713,40.0,24.0,157.0,1.3606568835896995e+48,0.017595307917888565,48.75,1.0
491,HHE,10,0.5,99.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.936,0.936,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
